starttime	seconds	ctime	dtime	ttime	wait
Wed Jan 02 19:21:11 2013	1357154471	0	39	39	39
Wed Jan 02 19:21:14 2013	1357154474	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:11 2013	1357154471	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:11 2013	1357154471	0	39	39	39
Wed Jan 02 19:21:14 2013	1357154474	0	39	39	39
Wed Jan 02 19:21:14 2013	1357154474	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:11 2013	1357154471	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:14 2013	1357154474	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:14 2013	1357154474	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:14 2013	1357154474	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:11 2013	1357154471	8	31	39	31
Wed Jan 02 19:21:14 2013	1357154474	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:14 2013	1357154474	0	39	39	39
Wed Jan 02 19:21:11 2013	1357154471	0	39	39	39
Wed Jan 02 19:21:11 2013	1357154471	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:11 2013	1357154471	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:14 2013	1357154474	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:14 2013	1357154474	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:11 2013	1357154471	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:14 2013	1357154474	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:14 2013	1357154474	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:11 2013	1357154471	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:14 2013	1357154474	0	39	39	39
Wed Jan 02 19:21:11 2013	1357154471	0	39	39	39
Wed Jan 02 19:21:14 2013	1357154474	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:14 2013	1357154474	0	39	39	39
Wed Jan 02 19:21:11 2013	1357154471	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:11 2013	1357154471	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:11 2013	1357154471	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	39	39
Wed Jan 02 19:21:14 2013	1357154474	0	39	39	39
Wed Jan 02 19:21:14 2013	1357154474	0	39	39	39
Wed Jan 02 19:21:14 2013	1357154474	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:11 2013	1357154471	0	39	39	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	39	39
Wed Jan 02 19:21:11 2013	1357154471	0	39	40	39
Wed Jan 02 19:21:13 2013	1357154473	0	39	40	39
Wed Jan 02 19:21:12 2013	1357154472	0	39	40	39
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	39
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	39
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	39
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	39
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	39
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	39
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	39
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:11 2013	1357154471	8	31	40	31
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:11 2013	1357154471	0	40	40	40
Wed Jan 02 19:21:11 2013	1357154471	0	40	40	40
Wed Jan 02 19:21:11 2013	1357154471	0	40	40	40
Wed Jan 02 19:21:11 2013	1357154471	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:11 2013	1357154471	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:11 2013	1357154471	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:11 2013	1357154471	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:11 2013	1357154471	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:11 2013	1357154471	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:11 2013	1357154471	0	40	40	40
Wed Jan 02 19:21:11 2013	1357154471	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:11 2013	1357154471	9	32	40	32
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:11 2013	1357154471	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:11 2013	1357154471	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:11 2013	1357154471	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	40	40
Wed Jan 02 19:21:11 2013	1357154471	0	40	40	40
Wed Jan 02 19:21:14 2013	1357154474	0	40	40	40
Wed Jan 02 19:21:12 2013	1357154472	0	40	41	40
Wed Jan 02 19:21:13 2013	1357154473	0	40	41	40
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	40
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	40
Wed Jan 02 19:21:14 2013	1357154474	0	41	41	40
Wed Jan 02 19:21:14 2013	1357154474	0	41	41	40
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	40
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	40
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	40
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	40
Wed Jan 02 19:21:11 2013	1357154471	0	41	41	41
Wed Jan 02 19:21:11 2013	1357154471	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:11 2013	1357154471	0	41	41	41
Wed Jan 02 19:21:11 2013	1357154471	9	32	41	32
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:14 2013	1357154474	0	41	41	41
Wed Jan 02 19:21:11 2013	1357154471	0	41	41	41
Wed Jan 02 19:21:14 2013	1357154474	0	41	41	41
Wed Jan 02 19:21:14 2013	1357154474	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:14 2013	1357154474	0	41	41	41
Wed Jan 02 19:21:14 2013	1357154474	0	41	41	41
Wed Jan 02 19:21:11 2013	1357154471	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:11 2013	1357154471	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:14 2013	1357154474	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:14 2013	1357154474	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:11 2013	1357154471	0	41	41	41
Wed Jan 02 19:21:11 2013	1357154471	0	41	41	41
Wed Jan 02 19:21:11 2013	1357154471	9	32	41	32
Wed Jan 02 19:21:14 2013	1357154474	0	41	41	41
Wed Jan 02 19:21:14 2013	1357154474	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:11 2013	1357154471	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:14 2013	1357154474	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:14 2013	1357154474	0	41	41	41
Wed Jan 02 19:21:14 2013	1357154474	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:14 2013	1357154474	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:14 2013	1357154474	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:14 2013	1357154474	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:11 2013	1357154471	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:11 2013	1357154471	0	41	41	41
Wed Jan 02 19:21:11 2013	1357154471	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:14 2013	1357154474	0	41	41	41
Wed Jan 02 19:21:11 2013	1357154471	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:14 2013	1357154474	0	41	41	41
Wed Jan 02 19:21:14 2013	1357154474	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:14 2013	1357154474	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:11 2013	1357154471	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:11 2013	1357154471	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:14 2013	1357154474	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:13 2013	1357154473	0	41	41	41
Wed Jan 02 19:21:12 2013	1357154472	0	41	42	41
Wed Jan 02 19:21:11 2013	1357154471	9	33	42	33
Wed Jan 02 19:21:13 2013	1357154473	0	41	42	41
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	41
Wed Jan 02 19:21:11 2013	1357154471	0	42	42	41
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	41
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	41
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	41
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	41
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:11 2013	1357154471	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:11 2013	1357154471	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:11 2013	1357154471	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:11 2013	1357154471	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:11 2013	1357154471	0	42	42	42
Wed Jan 02 19:21:11 2013	1357154471	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:11 2013	1357154471	9	33	42	33
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:11 2013	1357154471	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:11 2013	1357154471	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:11 2013	1357154471	0	42	42	42
Wed Jan 02 19:21:11 2013	1357154471	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:11 2013	1357154471	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:11 2013	1357154471	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:11 2013	1357154471	9	33	42	33
Wed Jan 02 19:21:11 2013	1357154471	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:11 2013	1357154471	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:11 2013	1357154471	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:12 2013	1357154472	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	42	42
Wed Jan 02 19:21:14 2013	1357154474	0	42	42	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	43	42
Wed Jan 02 19:21:13 2013	1357154473	0	42	43	42
Wed Jan 02 19:21:12 2013	1357154472	0	43	43	42
Wed Jan 02 19:21:13 2013	1357154473	0	43	43	42
Wed Jan 02 19:21:14 2013	1357154474	0	43	43	42
Wed Jan 02 19:21:11 2013	1357154471	0	43	43	42
Wed Jan 02 19:21:14 2013	1357154474	0	43	43	42
Wed Jan 02 19:21:13 2013	1357154473	0	43	43	42
Wed Jan 02 19:21:11 2013	1357154471	0	43	43	42
Wed Jan 02 19:21:12 2013	1357154472	0	43	43	42
